x;y;u
-0.765;0.544444;0.0162277
-0.765;0.555556;0.01188
-0.765;0.566667;0.00748117
-0.765;0.577778;0.00303081
-0.765;0.588889;7.78254e-33
-0.765;0.6;5.7765e-33
-0.765;0.611111;5.638e-33
-0.765;0.622222;7.66138e-33
-0.765;0.633333;7.34329e-33
-0.765;0.644444;4.52587e-33
-0.765;0.655556;6.49113e-33
-0.765;0.666667;7.6571e-33
-0.765;0.677778;6.01342e-33
-0.765;0.688889;5.06658e-33
-0.765;0.7;7.41769e-33
-0.765;0.711111;6.60123e-33
-0.765;0.722222;-3.3305e-19
-0.765;0.733333;-4.37852e-19
-0.765;0.744444;6.66774e-33
-0.765;0.755556;1.7104e-19
-0.765;0.766667;7.02473e-33
-0.765;0.777778;6.34022e-33
-0.765;0.788889;4.13763e-33
-0.765;0.8;7.09518e-33
-0.765;0.811111;5.43806e-33
-0.765;0.822222;5.26993e-33
-0.765;0.833333;6.97192e-33
-0.765;0.844444;3.47943e-33
-0.765;0.855556;6.48208e-33
-0.765;0.866667;5.91463e-33
-0.765;0.877778;4.49346e-33
-0.765;0.888889;6.80606e-33
-0.765;0.9;3.3878e-33
-0.765;0.911111;6.55454e-33
-0.765;0.922222;3.35754e-33
-0.765;0.933333;2.15175e-19
-0.765;0.944444;5.93e-33
-0.765;0.955556;-3.19625e-19
-0.765;0.966667;6.42078e-33
-0.765;0.977778;3.26753e-33
-0.765;0.988889;6.53752e-33
-0.765;1;3.23937e-33
-0.765;1.01111;-4.00569e-19
-0.765;1.02222;3.20398e-33
-0.765;1.03333;6.40632e-33
-0.765;1.04444;3.1748e-33
-0.765;1.05556;6.34161e-33
-0.765;1.06667;3.15385e-33
-0.765;1.07778;6.31626e-33
-0.765;1.08889;3.12584e-33
-0.765;1.1;6.24649e-33
-0.756;-1.11111;5.61152e-33
-0.756;-1.1;3.30676e-33
-0.756;-1.08889;6.03148e-33
-0.756;-1.07778;3.12577e-33
-0.756;-1.06667;6.22627e-33
-0.756;-1.05556;3.15368e-33
-0.756;-1.04444;6.31685e-33
-0.756;-1.03333;3.18191e-33
-0.756;-1.02222;6.34648e-33
-0.756;-1.01111;3.2105e-33
-0.756;-1;6.28371e-33
-0.756;-0.988889;3.84349e-33
-0.756;-0.977778;6.02682e-33
-0.756;-0.966667;4.90622e-33
-0.756;-0.955556;5.40887e-33
-0.756;-0.944444;5.9278e-33
-0.756;-0.933333;4.20018e-33
-0.756;-0.922222;6.62975e-33
-0.756;-0.911111;3.3576e-33
-0.756;-0.9;6.67893e-33
-0.756;-0.888889;4.75635e-33
-0.756;-0.877778;-4.42387e-19
-0.756;-0.866667;6.50699e-33
-0.756;-0.855556;3.4488e-33
-0.756;-0.844444;6.89843e-33
-0.756;-0.833333;5.23819e-33
-0.756;-0.822222;3.51039e-33
-0.756;-0.811111;7.01837e-33
-0.756;-0.8;3.94385e-33
-0.756;-0.788889;6.39455e-33
-0.756;-0.777778;6.88281e-33
-0.756;-0.766667;3.60404e-33
-0.756;-0.755556;-5.03872e-19
-0.756;-0.744444;6.9254e-33
-0.756;-0.733333;3.66702e-33
-0.756;-0.722222;6.78541e-33
-0.756;-0.711111;7.23112e-33
-0.756;-0.7;4.49747e-33
-0.756;-0.688889;6.36333e-33
-0.756;-0.677778;7.58081e-33
-0.756;-0.666667;5.99333e-33
-0.756;-0.655556;5.15346e-33
-0.756;-0.644444;7.51165e-33
-0.756;-0.633333;7.38377e-33
-0.756;-0.622222;4.92275e-33
-0.756;-0.611111;-5.78215e-19
-0.756;-0.6;0.00117621
-0.756;-0.588889;0.00576284
-0.756;-0.577778;0.0102976
-0.756;-0.566667;0.0147848
-0.756;-0.555556;0.0192224
-0.756;-0.544444;0.0236082
-0.756;-0.533333;0.0279405
-0.756;-0.522222;0.0322175
-0.756;-0.511111;0.0364374
-0.756;-0.5;0.0405983
-0.756;-0.488889;0.0446984
-0.756;-0.477778;0.048736
-0.756;-0.466667;0.0527093
-0.756;-0.455556;0.0566165
-0.756;-0.444444;0.0604559
-0.756;-0.433333;0.0642257
-0.756;-0.422222;0.0679241
-0.756;-0.411111;0.0715497
-0.756;-0.4;0.0751007
-0.756;-0.388889;0.0785754
-0.756;-0.377778;0.0819722
-0.756;-0.366667;0.0852896
-0.756;-0.355556;0.088526
-0.756;-0.344444;0.0916798
-0.756;-0.333333;0.0947495
-0.756;-0.322222;0.0977338
-0.756;-0.311111;0.100631
-0.756;-0.3;0.10344
-0.756;-0.288889;0.106159
-0.756;-0.277778;0.108788
-0.756;-0.266667;0.111324
-0.756;-0.255556;0.113766
-0.756;-0.244444;0.116114
-0.756;-0.233333;0.118366
-0.756;-0.222222;0.120521
-0.756;-0.211111;0.122577
-0.756;-0.2;0.124535
-0.756;-0.188889;0.126392
-0.756;-0.177778;0.128149
-0.756;-0.166667;0.129803
-0.756;-0.155556;0.131355
-0.756;-0.144444;0.132803
-0.756;-0.133333;0.134147
-0.756;-0.122222;0.135386
-0.756;-0.111111;0.136519
-0.756;-0.1;0.137546
-0.756;-0.0888889;0.138467
-0.756;-0.0777778;0.13928
-0.756;-0.0666667;0.139986
-0.756;-0.0555556;0.140584
-0.756;-0.0444444;0.141073
-0.756;-0.0333333;0.141454
-0.756;-0.0222222;0.141726
-0.756;-0.0111111;0.14189
-0.756;0;0.141944
-0.756;0.0111111;0.14189
-0.756;0.0222222;0.141726
-0.756;0.0333333;0.141454
-0.756;0.0444444;0.141073
-0.756;0.0555556;0.140583
-0.756;0.0666667;0.139986
-0.756;0.0777778;0.13928
-0.756;0.0888889;0.138467
-0.756;0.1;0.137546
-0.756;0.111111;0.136519
-0.756;0.122222;0.135386
-0.756;0.133333;0.134147
-0.756;0.144444;0.132803
-0.756;0.155556;0.131355
-0.756;0.166667;0.129803
-0.756;0.177778;0.128149
-0.756;0.188889;0.126392
-0.756;0.2;0.124535
-0.756;0.211111;0.122577
-0.756;0.222222;0.120521
-0.756;0.233333;0.118366
-0.756;0.244444;0.116114
-0.756;0.255556;0.113766
-0.756;0.266667;0.111324
-0.756;0.277778;0.108788
-0.756;0.288889;0.10616
-0.756;0.3;0.10344
-0.756;0.311111;0.100631
-0.756;0.322222;0.0977338
-0.756;0.333333;0.0947495
-0.756;0.344444;0.0916798
-0.756;0.355556;0.088526
-0.756;0.366667;0.0852896
-0.756;0.377778;0.0819722
-0.756;0.388889;0.0785754
-0.756;0.4;0.0751007
-0.756;0.411111;0.0715497
-0.756;0.422222;0.0679241
-0.756;0.433333;0.0642256
-0.756;0.444444;0.0604559
-0.756;0.455556;0.0566165
-0.756;0.466667;0.0527093
-0.756;0.477778;0.048736
-0.756;0.488889;0.0446984
-0.756;0.5;0.0405983
-0.756;0.511111;0.0364374
-0.756;0.522222;0.0322175
-0.756;0.533333;0.0279405
-0.756;0.544444;0.0236082
-0.756;0.555556;0.0192224
-0.756;0.566667;0.0147848
-0.756;0.577778;0.0102972
-0.756;0.588889;0.0057603
-0.756;0.6;0.0011763
-0.756;0.611111;6.32528e-33
-0.756;0.622222;4.92139e-33
-0.756;0.633333;7.38002e-33
-0.756;0.644444;7.51137e-33
-0.756;0.655556;5.15303e-33
-0.756;0.666667;5.995e-33
-0.756;0.677778;7.58405e-33
-0.756;0.688889;6.36407e-33
-0.756;0.7;4.4981e-33
-0.756;0.711111;7.23297e-33
-0.756;0.722222;6.78748e-33
-0.756;0.733333;3.66775e-33
-0.756;0.744444;-5.10281e-19
-0.756;0.755556;6.76924e-33
-0.756;0.766667;3.60398e-33
-0.756;0.777778;6.88269e-33
-0.756;0.788889;6.39454e-33
-0.756;0.8;3.94385e-33
-0.756;0.811111;7.01837e-33
-0.756;0.822222;3.5104e-33
-0.756;0.833333;5.2381e-33
-0.756;0.844444;6.89829e-33
-0.756;0.855556;3.44871e-33
-0.756;0.866667;6.50702e-33
-0.756;0.877778;5.69099e-33
-0.756;0.888889;-2.20007e-19
-0.756;0.9;6.67895e-33
-0.756;0.911111;3.35754e-33
-0.756;0.922222;-4.31067e-19
-0.756;0.933333;4.20017e-33
-0.756;0.944444;5.92717e-33
-0.756;0.955556;5.40936e-33
-0.756;0.966667;4.90683e-33
-0.756;0.977778;6.02663e-33
-0.756;0.988889;3.84358e-33
-0.756;1;6.28474e-33
-0.756;1.01111;3.20398e-33
-0.756;1.02222;6.35709e-33
-0.756;1.03333;3.1748e-33
-0.756;1.04444;6.31738e-33
-0.756;1.05556;3.15385e-33
-0.756;1.06667;6.22623e-33
-0.756;1.07778;3.12584e-33
-0.756;1.08889;6.0316e-33
-0.756;1.1;3.30679e-33
-0.747;-1.11111;4.97942e-33
-0.747;-1.1;5.08494e-33
-0.747;-1.08889;4.36182e-33
-0.747;-1.07778;5.5851e-33
-0.747;-1.06667;3.96654e-33
-0.747;-1.05556;5.82614e-33
-0.747;-1.04444;3.89421e-33
-0.747;-1.03333;5.89374e-33
-0.747;-1.02222;4.16721e-33
-0.747;-1.01111;5.79679e-33
-0.747;-1;4.73362e-33
-0.747;-0.988889;5.47054e-33
-0.747;-0.977778;5.47118e-33
-0.747;-0.966667;4.78114e-33
-0.747;-0.955556;6.19227e-33
-0.747;-0.944444;3.5303e-33
-0.747;-0.933333;6.64684e-33
-0.747;-0.922222;3.32764e-33
-0.747;-0.911111;6.52726e-33
-0.747;-0.9;4.97781e-33
-0.747;-0.888889;5.47216e-33
-0.747;-0.877778;6.51429e-33
-0.747;-0.866667;3.41817e-33
-0.747;-0.855556;6.82976e-33
-0.747;-0.844444;5.17737e-33
-0.747;-0.833333;5.42915e-33
-0.747;-0.822222;6.93266e-33
-0.747;-0.811111;3.69816e-33
-0.747;-0.8;6.46291e-33
-0.747;-0.788889;6.71079e-33
-0.747;-0.777778;3.57271e-33
-0.747;-0.766667;6.86792e-33
-0.747;-0.755556;6.6763e-33
-0.747;-0.744444;3.63553e-33
-0.747;-0.733333;5.06206e-19
-0.747;-0.722222;6.97475e-33
-0.747;-0.711111;3.80295e-33
-0.747;-0.7;6.69053e-33
-0.747;-0.688889;7.43389e-33
-0.747;-0.677778;5.36243e-33
-0.747;-0.666667;5.75682e-33
-0.747;-0.655556;7.60772e-33
-0.747;-0.644444;6.97202e-33
-0.747;-0.633333;4.02326e-33
-0.747;-0.622222;6.82584e-33
-0.747;-0.611111;0.00363685
-0.747;-0.6;0.00830586
-0.747;-0.588889;0.0129276
-0.747;-0.577778;0.0175019
-0.747;-0.566667;0.022028
-0.747;-0.555556;0.026504
-0.747;-0.544444;0.0309277
-0.747;-0.533333;0.0352975
-0.747;-0.522222;0.0396115
-0.747;-0.511111;0.0438678
-0.747;-0.5;0.0480647
-0.747;-0.488889;0.0522003
-0.747;-0.477778;0.0562728
-0.747;-0.466667;0.0602804
-0.747;-0.455556;0.0642213
-0.747;-0.444444;0.0680938
-0.747;-0.433333;0.0718961
-0.747;-0.422222;0.0756266
-0.747;-0.411111;0.0792834
-0.747;-0.4;0.0828649
-0.747;-0.388889;0.0863697
-0.747;-0.377778;0.0897958
-0.747;-0.366667;0.0931418
-0.747;-0.355556;0.096406
-0.747;-0.344444;0.099587
-0.747;-0.333333;0.102683
-0.747;-0.322222;0.105693
-0.747;-0.311111;0.108616
-0.747;-0.3;0.111449
-0.747;-0.288889;0.114192
-0.747;-0.277778;0.116843
-0.747;-0.266667;0.1194
-0.747;-0.255556;0.121864
-0.747;-0.244444;0.124232
-0.747;-0.233333;0.126503
-0.747;-0.222222;0.128676
-0.747;-0.211111;0.130751
-0.747;-0.2;0.132725
-0.747;-0.188889;0.134599
-0.747;-0.177778;0.13637
-0.747;-0.166667;0.138039
-0.747;-0.155556;0.139604
-0.747;-0.144444;0.141065
-0.747;-0.133333;0.14242
-0.747;-0.122222;0.14367
-0.747;-0.111111;0.144813
-0.747;-0.1;0.145849
-0.747;-0.0888889;0.146777
-0.747;-0.0777778;0.147597
-0.747;-0.0666667;0.148309
-0.747;-0.0555556;0.148912
-0.747;-0.0444444;0.149406
-0.747;-0.0333333;0.14979
-0.747;-0.0222222;0.150064
-0.747;-0.0111111;0.150229
-0.747;0;0.150284
-0.747;0.0111111;0.150229
-0.747;0.0222222;0.150064
-0.747;0.0333333;0.14979
-0.747;0.0444444;0.149406
-0.747;0.0555556;0.148912
-0.747;0.0666667;0.148309
-0.747;0.0777778;0.147597
-0.747;0.0888889;0.146777
-0.747;0.1;0.145849
-0.747;0.111111;0.144813
-0.747;0.122222;0.14367
-0.747;0.133333;0.14242
-0.747;0.144444;0.141064
-0.747;0.155556;0.139604
-0.747;0.166667;0.138039
-0.747;0.177778;0.13637
-0.747;0.188889;0.134599
-0.747;0.2;0.132725
-0.747;0.211111;0.130751
-0.747;0.222222;0.128676
-0.747;0.233333;0.126503
-0.747;0.244444;0.124232
-0.747;0.255556;0.121864
-0.747;0.266667;0.1194
-0.747;0.277778;0.116843
-0.747;0.288889;0.114192
-0.747;0.3;0.111449
-0.747;0.311111;0.108616
-0.747;0.322222;0.105693
-0.747;0.333333;0.102683
-0.747;0.344444;0.099587
-0.747;0.355556;0.096406
-0.747;0.366667;0.0931418
-0.747;0.377778;0.0897958
-0.747;0.388889;0.0863697
-0.747;0.4;0.0828649
-0.747;0.411111;0.0792834
-0.747;0.422222;0.0756266
-0.747;0.433333;0.0718961
-0.747;0.444444;0.0680938
-0.747;0.455556;0.0642213
-0.747;0.466667;0.0602804
-0.747;0.477778;0.0562728
-0.747;0.488889;0.0522003
-0.747;0.5;0.0480647
-0.747;0.511111;0.0438678
-0.747;0.522222;0.0396115
-0.747;0.533333;0.0352976
-0.747;0.544444;0.0309277
-0.747;0.555556;0.026504
-0.747;0.566667;0.022028
-0.747;0.577778;0.0175019
-0.747;0.588889;0.0129274
-0.747;0.6;0.00830595
-0.747;0.611111;0.00363705
-0.747;0.622222;6.82226e-33
-0.747;0.633333;4.02184e-33
-0.747;0.644444;6.97206e-33
-0.747;0.655556;7.60726e-33
-0.747;0.666667;5.76017e-33
-0.747;0.677778;5.36543e-33
-0.747;0.688889;7.43323e-33
-0.747;0.7;6.69199e-33
-0.747;0.711111;1.73452e-19
-0.747;0.722222;6.97633e-33
-0.747;0.733333;6.95342e-33
-0.747;0.744444;3.63546e-33
-0.747;0.755556;6.67627e-33
-0.747;0.766667;6.86781e-33
-0.747;0.777778;3.57263e-33
-0.747;0.788889;6.71081e-33
-0.747;0.8;6.46291e-33
-0.747;0.811111;3.69816e-33
-0.747;0.822222;6.93258e-33
-0.747;0.833333;5.42903e-33
-0.747;0.844444;5.17725e-33
-0.747;0.855556;6.82977e-33
-0.747;0.866667;3.41817e-33
-0.747;0.877778;-4.40831e-19
-0.747;0.888889;5.47217e-33
-0.747;0.9;4.32934e-19
-0.747;0.911111;6.52719e-33
-0.747;0.922222;3.32748e-33
-0.747;0.933333;4.27499e-19
-0.747;0.944444;3.52867e-33
-0.747;0.955556;6.19404e-33
-0.747;0.966667;4.78058e-33
-0.747;0.977778;5.47138e-33
-0.747;0.988889;5.47166e-33
-0.747;1;3.99437e-19
-0.747;1.01111;5.80442e-33
-0.747;1.02222;4.16556e-33
-0.747;1.03333;5.89275e-33
-0.747;1.04444;-3.29642e-19
-0.747;1.05556;5.82614e-33
-0.747;1.06667;1.84838e-19
-0.747;1.07778;5.58522e-33
-0.747;1.08889;4.36188e-33
-0.747;1.1;5.08486e-33
-0.738;-1.11111;3.44511e-33
-0.738;-1.1;5.53383e-33
-0.738;-1.08889;4.39416e-33
-0.738;-1.07778;5.1854e-33
-0.738;-1.06667;4.90724e-33
-0.738;-1.05556;5.02041e-33
-0.738;-1.04444;5.11594e-33
-0.738;-1.03333;5.10395e-33
-0.738;-1.02222;5.07079e-33
-0.738;-1.01111;5.42412e-33
-0.738;-1;1.94086e-19
-0.738;-0.988889;5.89563e-33
-0.738;-0.977778;4.0449e-33
-0.738;-0.966667;6.36382e-33
-0.738;-0.955556;3.26848e-33
-0.738;-0.944444;6.60994e-33
-0.738;-0.933333;3.29797e-33
-0.738;-0.922222;6.35364e-33
-0.738;-0.911111;5.16544e-33
-0.738;-0.9;5.25822e-33
-0.738;-0.888889;6.5081e-33
-0.738;-0.877778;3.3878e-33
-0.738;-0.866667;6.76624e-33
-0.738;-0.855556;5.09078e-33
-0.738;-0.844444;5.46176e-33
-0.738;-0.833333;6.83604e-33
-0.738;-0.822222;3.47951e-33
-0.738;-0.811111;-4.7123e-19
-0.738;-0.8;6.50281e-33
-0.738;-0.788889;-2.10617e-19
-0.738;-0.777778;6.95042e-33
-0.738;-0.766667;6.36393e-33
-0.738;-0.755556;4.09305e-33
-0.738;-0.744444;7.08407e-33
-0.738;-0.733333;6.63099e-33
-0.738;-0.722222;1.90252e-19
-0.738;-0.711111;6.96512e-33
-0.738;-0.7;7.17963e-33
-0.738;-0.688889;4.57893e-33
-0.738;-0.677778;6.31184e-33
-0.738;-0.666667;7.59421e-33
-0.738;-0.655556;6.40387e-33
-0.738;-0.644444;4.58559e-33
-0.738;-0.633333;0.00112413
-0.738;-0.622222;0.0059161
-0.738;-0.611111;0.0106658
-0.738;-0.6;0.0153712
-0.738;-0.588889;0.0200316
-0.738;-0.577778;0.0246452
-0.738;-0.566667;0.0292099
-0.738;-0.555556;0.033724
-0.738;-0.544444;0.0381855
-0.738;-0.533333;0.0425925
-0.738;-0.522222;0.0469433
-0.738;-0.511111;0.0512359
-0.738;-0.5;0.0554685
-0.738;-0.488889;0.0596392
-0.738;-0.477778;0.0637464
-0.738;-0.466667;0.0677881
-0.738;-0.455556;0.0717626
-0.738;-0.444444;0.075668
-0.738;-0.433333;0.0795027
-0.738;-0.422222;0.0832648
-0.738;-0.411111;0.0869528
-0.738;-0.4;0.0905648
-0.738;-0.388889;0.0940992
-0.738;-0.377778;0.0975545
-0.738;-0.366667;0.100929
-0.738;-0.355556;0.104221
-0.738;-0.344444;0.107429
-0.738;-0.333333;0.110551
-0.738;-0.322222;0.113587
-0.738;-0.311111;0.116534
-0.738;-0.3;0.119392
-0.738;-0.288889;0.122157
-0.738;-0.277778;0.124831
-0.738;-0.266667;0.12741
-0.738;-0.255556;0.129895
-0.738;-0.244444;0.132283
-0.738;-0.233333;0.134573
-0.738;-0.222222;0.136765
-0.738;-0.211111;0.138857
-0.738;-0.2;0.140848
-0.738;-0.188889;0.142738
-0.738;-0.177778;0.144524
-0.738;-0.166667;0.146207
-0.738;-0.155556;0.147785
-0.738;-0.144444;0.149258
-0.738;-0.133333;0.150625
-0.738;-0.122222;0.151886
-0.738;-0.111111;0.153038
-0.738;-0.1;0.154083
-0.738;-0.0888889;0.155019
-0.738;-0.0777778;0.155847
-0.738;-0.0666667;0.156564
-0.738;-0.0555556;0.157172
-0.738;-0.0444444;0.15767
-0.738;-0.0333333;0.158058
-0.738;-0.0222222;0.158335
-0.738;-0.0111111;0.158501
-0.738;0;0.158556
-0.738;0.0111111;0.158501
-0.738;0.0222222;0.158335
-0.738;0.0333333;0.158058
-0.738;0.0444444;0.15767
-0.738;0.0555556;0.157172
-0.738;0.0666667;0.156564
-0.738;0.0777778;0.155847
-0.738;0.0888889;0.155019
-0.738;0.1;0.154083
-0.738;0.111111;0.153038
-0.738;0.122222;0.151886
-0.738;0.133333;0.150625
-0.738;0.144444;0.149258
-0.738;0.155556;0.147785
-0.738;0.166667;0.146207
-0.738;0.177778;0.144524
-0.738;0.188889;0.142738
-0.738;0.2;0.140848
-0.738;0.211111;0.138857
-0.738;0.222222;0.136765
-0.738;0.233333;0.134573
-0.738;0.244444;0.132283
-0.738;0.255556;0.129895
-0.738;0.266667;0.12741
-0.738;0.277778;0.124831
-0.738;0.288889;0.122157
-0.738;0.3;0.119391
-0.738;0.311111;0.116534
-0.738;0.322222;0.113587
-0.738;0.333333;0.110551
-0.738;0.344444;0.107429
-0.738;0.355556;0.104221
-0.738;0.366667;0.100929
-0.738;0.377778;0.0975545
-0.738;0.388889;0.0940992
-0.738;0.4;0.0905648
-0.738;0.411111;0.0869528
-0.738;0.422222;0.0832648
-0.738;0.433333;0.0795027
-0.738;0.444444;0.075668
-0.738;0.455556;0.0717626
-0.738;0.466667;0.0677881
-0.738;0.477778;0.0637464
-0.738;0.488889;0.0596393
-0.738;0.5;0.0554684
-0.738;0.511111;0.0512359
-0.738;0.522222;0.0469433
-0.738;0.533333;0.0425925
-0.738;0.544444;0.0381855
-0.738;0.555556;0.033724
-0.738;0.566667;0.0292099
-0.738;0.577778;0.0246452
-0.738;0.588889;0.0200316
-0.738;0.6;0.0153712
-0.738;0.611111;0.0106658
-0.738;0.622222;0.00591489
-0.738;0.633333;0.00112409
-0.738;0.644444;4.58529e-33
-0.738;0.655556;6.40519e-33
-0.738;0.666667;7.59746e-33
-0.738;0.677778;6.31263e-33
-0.738;0.688889;4.57951e-33
-0.738;0.7;-4.44887e-19
-0.738;0.711111;6.96716e-33
-0.738;0.722222;3.72961e-33
-0.738;0.733333;5.10105e-19
-0.738;0.744444;7.08404e-33
-0.738;0.755556;4.09299e-33
-0.738;0.766667;6.36382e-33
-0.738;0.777778;6.95043e-33
-0.738;0.788889;3.60356e-33
-0.738;0.8;6.50281e-33
-0.738;0.811111;6.53718e-33
-0.738;0.822222;3.47943e-33
-0.738;0.833333;6.83589e-33
-0.738;0.844444;5.46172e-33
-0.738;0.855556;5.09079e-33
-0.738;0.866667;6.76624e-33
-0.738;0.877778;3.3878e-33
-0.738;0.888889;6.50809e-33
-0.738;0.9;5.25816e-33
-0.738;0.911111;-2.15094e-19
-0.738;0.922222;6.35381e-33
-0.738;0.933333;3.29608e-33
-0.738;0.944444;6.61197e-33
-0.738;0.955556;3.26753e-33
-0.738;0.966667;6.364e-33
-0.738;0.977778;4.04542e-33
-0.738;0.988889;5.894e-33
-0.738;1;4.74833e-33
-0.738;1.01111;5.42947e-33
-0.738;1.02222;5.0677e-33
-0.738;1.03333;1.88585e-19
-0.738;1.04444;5.11598e-33
-0.738;1.05556;5.02039e-33
-0.738;1.06667;4.90734e-33
-0.738;1.07778;5.18548e-33
-0.738;1.08889;4.39412e-33
-0.738;1.1;5.53364e-33
-0.729;-1.11111;6.09229e-33
-0.729;-1.1;3.07123e-33
-0.729;-1.08889;5.92404e-33
-0.729;-1.07778;3.53919e-33
-0.729;-1.06667;5.77749e-33
-0.729;-1.05556;3.9979e-33
-0.729;-1.04444;5.7642e-33
-0.729;-1.03333;4.09565e-33
-0.729;-1.02222;5.91385e-33
-0.729;-1.01111;3.84801e-33
-0.729;-1;6.18037e-33
-0.729;-0.988889;3.2105e-33
-0.729;-0.977778;6.44518e-33
-0.729;-0.966667;3.23933e-33
-0.729;-0.955556;6.52142e-33
-0.729;-0.944444;3.61764e-33
-0.729;-0.933333;6.15924e-33
-0.729;-0.922222;5.32553e-33
-0.729;-0.911111;5.04818e-33
-0.729;-0.9;6.49202e-33
-0.729;-0.888889;3.3576e-33
-0.729;-0.877778;6.70721e-33
-0.729;-0.866667;4.98162e-33
-0.729;-0.855556;5.5122e-33
-0.729;-0.844444;6.72603e-33
-0.729;-0.833333;3.4488e-33
-0.729;-0.822222;6.60921e-33
-0.729;-0.811111;6.25283e-33
-0.729;-0.8;-1.7707e-19
-0.729;-0.788889;7.00356e-33
-0.729;-0.777778;5.97662e-33
-0.729;-0.766667;4.66274e-33
-0.729;-0.755556;7.15826e-33
-0.729;-0.744444;6.18129e-33
-0.729;-0.733333;-5.04733e-19
-0.729;-0.722222;-5.06031e-19
-0.729;-0.711111;6.79685e-33
-0.729;-0.7;3.69847e-33
-0.729;-0.688889;6.77629e-33
-0.729;-0.677778;7.44831e-33
-0.729;-0.666667;5.64249e-33
-0.729;-0.655556;5.4848e-33
-0.729;-0.644444;0.00313761
-0.729;-0.633333;0.00800995
-0.729;-0.622222;0.0128411
-0.729;-0.611111;0.0176296
-0.729;-0.6;0.0223747
-0.729;-0.588889;0.0270744
-0.729;-0.577778;0.0317267
-0.729;-0.566667;0.0363298
-0.729;-0.555556;0.0408818
-0.729;-0.544444;0.0453807
-0.729;-0.533333;0.0498248
-0.729;-0.522222;0.054212
-0.729;-0.511111;0.0585407
-0.729;-0.5;0.0628088
-0.729;-0.488889;0.0670145
-0.729;-0.477778;0.0711561
-0.729;-0.466667;0.0752317
-0.729;-0.455556;0.0792395
-0.729;-0.444444;0.0831776
-0.729;-0.433333;0.0870445
-0.729;-0.422222;0.0908381
-0.729;-0.411111;0.0945569
-0.729;-0.4;0.0981992
-0.729;-0.388889;0.101763
-0.729;-0.377778;0.105247
-0.729;-0.366667;0.10865
-0.729;-0.355556;0.11197
-0.729;-0.344444;0.115205
-0.729;-0.333333;0.118353
-0.729;-0.322222;0.121414
-0.729;-0.311111;0.124386
-0.729;-0.3;0.127267
-0.729;-0.288889;0.130056
-0.729;-0.277778;0.132752
-0.729;-0.266667;0.135353
-0.729;-0.255556;0.137858
-0.729;-0.244444;0.140266
-0.729;-0.233333;0.142576
-0.729;-0.222222;0.144786
-0.729;-0.211111;0.146896
-0.729;-0.2;0.148903
-0.729;-0.188889;0.150809
-0.729;-0.177778;0.15261
-0.729;-0.166667;0.154307
-0.729;-0.155556;0.155899
-0.729;-0.144444;0.157384
-0.729;-0.133333;0.158762
-0.729;-0.122222;0.160033
-0.729;-0.111111;0.161195
-0.729;-0.1;0.162249
-0.729;-0.0888889;0.163193
-0.729;-0.0777778;0.164027
-0.729;-0.0666667;0.164751
-0.729;-0.0555556;0.165364
-0.729;-0.0444444;0.165866
-0.729;-0.0333333;0.166257
-0.729;-0.0222222;0.166536
-0.729;-0.0111111;0.166704
-0.729;0;0.16676
-0.729;0.0111111;0.166704
-0.729;0.0222222;0.166536
-0.729;0.0333333;0.166257
-0.729;0.0444444;0.165866
-0.729;0.0555556;0.165364
-0.729;0.0666667;0.164751
-0.729;0.0777778;0.164027
-0.729;0.0888889;0.163193
-0.729;0.1;0.162249
-0.729;0.111111;0.161195
-0.729;0.122222;0.160033
-0.729;0.133333;0.158762
-0.729;0.144444;0.157384
-0.729;0.155556;0.155899
-0.729;0.166667;0.154307
-0.729;0.177778;0.15261
-0.729;0.188889;0.150809
-0.729;0.2;0.148903
-0.729;0.211111;0.146896
-0.729;0.222222;0.144786
-0.729;0.233333;0.142576
-0.729;0.244444;0.140266
-0.729;0.255556;0.137858
-0.729;0.266667;0.135353
-0.729;0.277778;0.132752
-0.729;0.288889;0.130056
-0.729;0.3;0.127267
-0.729;0.311111;0.124386
-0.729;0.322222;0.121414
-0.729;0.333333;0.118353
-0.729;0.344444;0.115205
-0.729;0.355556;0.11197
-0.729;0.366667;0.10865
-0.729;0.377778;0.105247
-0.729;0.388889;0.101763
-0.729;0.4;0.0981992
-0.729;0.411111;0.0945569
-0.729;0.422222;0.0908381
-0.729;0.433333;0.0870445
-0.729;0.444444;0.0831777
-0.729;0.455556;0.0792395
-0.729;0.466667;0.0752317
-0.729;0.477778;0.0711561
-0.729;0.488889;0.0670145
-0.729;0.5;0.0628088
-0.729;0.511111;0.0585407
-0.729;0.522222;0.054212
-0.729;0.533333;0.0498248
-0.729;0.544444;0.0453807
-0.729;0.555556;0.0408818
-0.729;0.566667;0.0363298
-0.729;0.577778;0.0317267
-0.729;0.588889;0.0270744
-0.729;0.6;0.0223747
-0.729;0.611111;0.0176296
-0.729;0.622222;0.0128411
-0.729;0.633333;0.00800995
-0.729;0.644444;0.00313748
-0.729;0.655556;5.48816e-33
-0.729;0.666667;5.64551e-33
-0.729;0.677778;7.44766e-33
-0.729;0.688889;6.77777e-33
-0.729;0.7;3.70055e-33
-0.729;0.711111;6.79836e-33
-0.729;0.722222;7.16148e-33
-0.729;0.733333;4.49008e-33
-0.729;0.744444;-2.51421e-19
-0.729;0.755556;7.15815e-33
-0.729;0.766667;4.6627e-33
-0.729;0.777778;5.97663e-33
-0.729;0.788889;7.00355e-33
